,tweet_id,type,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,statement,tweet_coord,tweet_created,tweet_location,user_timezone
8417,568760613792579584,negative,Delta,,mariobonifacio,,0,felt a bit like they were adding insult to injury since we will be in terminal for seven hour until the next flight,,2015-02-20 05:14:32 -0800,New York,Eastern Time (US & Canada)
8418,567769787317907456,neutral,Southwest,,bebeabramson,,1,we desparately need you all to make a nonstop bna gt tul cmon it will be popular right,,2015-02-17 11:37:20 -0800,,Central Time (US & Canada)
8419,568825791644966912,negative,United,,LRuns4Cupcakes,,0,obviously no one know a darn thing around here what are we to do if this doe not get resolved http tco phqjzapkx,,2015-02-20 09:33:31 -0800,NY,
8420,570008817414639616,neutral,Southwest,,amyflenard,,0,can you tell me if flight from mdw fll tomorrow is at full capacity i am hoping for a little bit of extra room,,2015-02-23 15:54:26 -0800,"darien, il",Central Time (US & Canada)
8421,570062116096331776,neutral,Southwest,,Sez_Nez,,0,do you know the reason flight from dallas to midland wa diverted to lubbock wa suppose to be direct to midland,,2015-02-23 19:26:14 -0800,DFW,Central Time (US & Canada)
8422,569922214255919105,negative,United,,raulcordenillo,,1,how do i formally complain about your customer service handler who misconnected me i wa denied boarding amp i now lost my bag help,"[41.97495038, -87.89005988]",2015-02-23 10:10:19 -0800,"Stockholm, Sweden ",Stockholm
8423,569704454376660992,negative,Southwest,,LukeWyckoff,,0,is not being responding to the athlete notcool southwest,,2015-02-22 19:45:01 -0800,"Denver, CO",Mountain Time (US & Canada)
8424,570271574462369793,positive,American,,pilot991,,0,we are off to kax premium hoping this flight is better food tv now i know how to work it and service tnx,,2015-02-24 09:18:33 -0800,new england,Central Time (US & Canada)
8425,569421478460063745,negative,US Airways,,amyleis_janney,,0,on hold hr trying to reschedule our flight can anyone there please help u,,2015-02-22 01:00:34 -0800,,Mid-Atlantic
8426,568925709189705728,negative,United,,StephanieWeyant,,0,what idiot designed your seat armrest tv remote amp resting elbow do not mix seatmate keep changing channel amp blasting volume,,2015-02-20 16:10:33 -0800,New York City,
8427,569658686999818241,negative,American,,WishUpon_26,,0,my baggage is lost my flight cancelled flightled and i get no accommodation not even to another airline at least one free hotel,,2015-02-22 16:43:09 -0800,KY,Eastern Time (US & Canada)
8428,569463202817417216,negative,US Airways,,stevenbattle,,0,forgot to call in the copilot so we are stuck on the plane in phl looking fwd to being stranded in clt day of flight fails,,2015-02-22 03:46:22 -0800,"philadelphia, pa",Eastern Time (US & Canada)
8429,568924781837455360,negative,Delta,,farms122,,0,any news on flight pbi boston delay can we wait to arrive at airport based on reported and hour delay,,2015-02-20 16:06:52 -0800,,Eastern Time (US & Canada)
8430,568140506116571136,positive,United,,RhodseyM,,0,sweet follow back and i will get the dm off,,2015-02-18 12:10:26 -0800,London,Greenland
8431,568881791156822017,negative,Delta,,dwhitchcock,,0,two delay a little proactive communication go a long way howhardcanthatreallybe,,2015-02-20 13:16:02 -0800,Tampa FL & Hendersonville NC,Eastern Time (US & Canada)
8432,570038564110467074,negative,American,,DWare_Laflare,,0,need to be reported to the for their complete disregard for paying customer donotflywiththem,,2015-02-23 17:52:39 -0800,Miami,Pacific Time (US & Canada)
8433,569753797704024065,negative,United,,JasonArbaugh,,0,yes i did we headed out to de ice minute after i sent it to you made it to austin but am now waiting for the luggage,,2015-02-22 23:01:05 -0800,,
8434,568086073814827008,negative,Southwest,,SamanthaCaron,,0,it would be nice if i could talk to an agent rather than get caught up w a promotion amp then be hung up on,"[38.34274662, -122.32611925]",2015-02-18 08:34:09 -0800,CA,Pacific Time (US & Canada)
8435,569884285659848704,negative,American,,bombadiltiff,,0,been trying to speak to agent for hr about my cancelled flightled flight but rep always busy how do i get ahold of you,,2015-02-23 07:39:36 -0800,fort worth,Central Time (US & Canada)
8436,568994886336307200,negative,US Airways,,misskiayona,,0,refuse to compensate passenger when inconvenienced and would not even rebook me on another airline disappointed,,2015-02-20 20:45:26 -0800,,
8437,568818517694402561,negative,Southwest,,Muirkat_23,,0,can you answer the phone so i can change my flight plan srsly,"[42.313473, -87.83530047]",2015-02-20 09:04:37 -0800,,
8438,570184343857045504,negative,Delta,,skenniston,,0,service getting worse and worse plane can not fly waiting on a nd aircraft so much for planning,"[42.3658858, -71.01423374]",2015-02-24 03:31:55 -0800,"Boston, MA",Eastern Time (US & Canada)
8439,567871270014025728,negative,Southwest,,Lionheart_Lisa,,0,why will not you let me leave newark,,2015-02-17 18:20:35 -0800,Hanging with Carmen Sandiego.,Central Time (US & Canada)
8440,569229441739522048,negative,US Airways,,billskutch,,0,unbelievable that for consecutive day i can not get through to a person on hold over hour and still going,,2015-02-21 12:17:29 -0800,,Eastern Time (US & Canada)
8441,568146088416448513,negative,Delta,,rolf_schomaker,,0,lot of people scratching head and looking at screen ignoring passenger,"[40.77471899, -73.86957658]",2015-02-18 12:32:37 -0800,ft Lauderdale,
8442,567943461476806656,negative,Southwest,,jenharristmc,,0,had a bad experience with them last week they broke my bicycle that i had brought with me to do a bike ride in fla why,,2015-02-17 23:07:27 -0800,Marina Del Rey,Pacific Time (US & Canada)
8443,568245429491654656,negative,US Airways,,bhardwaj_j,,0,i have been trying to reach dividend mile to extend my ticket for last day call and i get a message to call back,,2015-02-18 19:07:22 -0800,,
8444,568558562810544129,positive,Delta,,TheSnortherner,,0,oh yes i hope you expand to other airport soon so i can fly you to see my family each year,,2015-02-19 15:51:39 -0800,NYC,Eastern Time (US & Canada)
8445,567869962800472064,negative,Delta,,Mister_17_5,,0,flight from dca to bos ha no heat ohno bundleup leastthebeverageswillbecold,,2015-02-17 18:15:24 -0800,,Eastern Time (US & Canada)
8446,567810259675537408,positive,US Airways,,DCSas,,0,flight thanks,,2015-02-17 14:18:09 -0800,"ÜT: 38.907675,-76.944183",Eastern Time (US & Canada)
8447,569976622054395904,positive,Southwest,,MinderJoan,,0,look like bellagio to me good luck people see you at the show at vinyl,,2015-02-23 13:46:31 -0800,,Eastern Time (US & Canada)
8448,569599260288819201,negative,US Airways,,jadedhippie09,,0,yesterday we were delayed for six hour w lil to no explanation we paid lot of fly w you amp this is how you treat ur customer,,2015-02-22 12:47:00 -0800,,
8449,570239632807370753,negative,Virgin America,,meredithjlynn,,0,what happened ur vegan food option at least say on ur site so i know i will not be able eat anything for next hr fail,,2015-02-24 07:11:37 -0800,,
8450,567785122708332546,positive,Southwest,,ashliewhite,,0,jh thank you i finally got through the second time,"[35.99558298, -78.89974547]",2015-02-17 12:38:16 -0800,"Durham, NC",Eastern Time (US & Canada)
8451,569530483022962688,negative,United,,jasminhunter,,0,this customer service experience will be tweeted for quality assurance,,2015-02-22 08:13:43 -0800,"Portsmouth, NH",Eastern Time (US & Canada)
8452,570193307139239936,negative,American,,ianbeyer,,0,that is a rather clunky process whoever designed that clearly doe not understand e mail,,2015-02-24 04:07:32 -0800,"Wichita, Kansas",Central Time (US & Canada)
8453,569347549858934784,positive,Southwest,,CharlesJenkins7,,0,never let u me down,,2015-02-21 20:06:48 -0800,"Chicago, IL",Central Time (US & Canada)
8454,569652266006941698,negative,US Airways,,JoanEisenstodt,,0,a tweeted apology is not enough for delay fiasco none for insult from gate agent is worse except for mark n all bad at clt,,2015-02-22 16:17:38 -0800,"Washington, DC",Eastern Time (US & Canada)
8455,570138826032713729,negative,United,,urno12,,0,just last thing you guy should not be charging for drink on a transatlantic flight,,2015-02-24 00:31:03 -0800,bonkers in Yonkers,New Delhi
8456,569960988499275776,negative,United,,berr_a,,0,pedophile airline split myself and my yr old daughter row apart on flight to boston,,2015-02-23 12:44:23 -0800,,
8457,569115483313582080,negative,US Airways,,kaptainkoncrete,,0,is there a number to call to modify reservation please help very frustrating with american and u air merger,,2015-02-21 04:44:39 -0800,,Central Time (US & Canada)
8458,567756326718431232,negative,US Airways,,Jack_Kairys,,0,then why did my whole team be able to put there carry ons under the plane,,2015-02-17 10:43:51 -0800,,
8459,569937119411462144,negative,Southwest,,_missjoannalee,,0,delayed twice now cancelled flightedsent complaint email yet no response need an explanation pls notsatisfied smh unhappy,"[32.7156489, -117.1556388]",2015-02-23 11:09:32 -0800,Canada,Pacific Time (US & Canada)
8460,568053134439788546,neutral,Virgin America,,steve97070,,0,please add more frequency to p portland,,2015-02-18 06:23:15 -0800,,
8461,569705563287896064,positive,United,,tiamariaroxs,,0,thank you,,2015-02-22 19:49:25 -0800,,
8462,568554542897307648,positive,Delta,,dcooode,,0,same exact flight too love jetblue really want to fly with yall but that is a little pricey for basic not mint bos to sfo,,2015-02-19 15:35:40 -0800,,
8463,569518412550033408,neutral,Southwest,,naters88,,0,when are you starting route to hawaii and canada,,2015-02-22 07:25:45 -0800,columbus,
8464,569919625640615936,negative,American,,JaJillian,,0,you can tweet but not call you are like a bad boyfriend,"[34.09822952, -118.34307851]",2015-02-23 10:00:02 -0800,"New York, NY",Eastern Time (US & Canada)
8465,570281854139572225,negative,American,,EMesaLaw,,0,do not worry you will not steal my money again,,2015-02-24 09:59:24 -0800,Greater New England Area,Quito
8466,570247871716405248,neutral,American,,DarknesProdigy,,0,fly my child,,2015-02-24 07:44:21 -0800,"Pirate Isle, Arcadia",Eastern Time (US & Canada)
8467,568566331169247232,neutral,Southwest,,mikeroblescomic,,0,dm sent,,2015-02-19 16:22:31 -0800,New York City/San Antonio,Central Time (US & Canada)
8468,569083899478994944,positive,United,,filmbizpro,,0,hey you have upgraded me on a hour international flight i forgive you thank you,,2015-02-21 02:39:09 -0800,Amsterdam/Malibu,Amsterdam
8469,570270772746461186,negative,US Airways,,suzkschir6,,0,minute i am not trained in that cmon can not you do better than that,,2015-02-24 09:15:21 -0800,,
8470,569928034171498496,negative,United,,EnriqueGtz_,,0,from mex nrt date tbd but i am getting a to usd difference in my quotation through september when compared to mex bkk,,2015-02-23 10:33:26 -0800,Mexico City,Central Time (US & Canada)
8471,569353354545008640,negative,US Airways,,jessouc,,0,it wa your fault the flight wa delayed to begin with i should not have to check my bag if there is a bunch of space,,2015-02-21 20:29:52 -0800,,Mountain Time (US & Canada)
8472,569672055471210496,neutral,Southwest,,cjgriede454,,0,yes pleasemy son life in nj,,2015-02-22 17:36:16 -0800,,
8473,570267781859557377,negative,US Airways,,JenRomanoff,,0,but i have been trying to call them since yesterday and i keep getting hung up on can you get me through to them,,2015-02-24 09:03:28 -0800,,Eastern Time (US & Canada)
8474,568523051853197312,positive,Southwest,,DreSparkles,,0,thank you i finally made it to my destination,"[34.0658388, -117.5711653]",2015-02-19 13:30:32 -0800,"Gridley, CA. ",Pacific Time (US & Canada)
8475,570064927550889984,negative,American,,JasonShaw2,,4,airport and extra night for hotel and not once have i heard of anything from your embarrassing airline saying that you will,,2015-02-23 19:37:24 -0800,Belleville,Eastern Time (US & Canada)
8476,569890600474021889,neutral,Delta,,lizStonewriter,,0,i will read this over a nice glass of wine right before i dig my heel into my next novel maybe travel is just what i need,,2015-02-23 08:04:41 -0800,,
8477,570066450796257280,negative,United,,gregriv,,1,delay den cle because they have to manually enter baggage tag really worst cust service day for this ker friendlyskies,,2015-02-23 19:43:27 -0800,"Cleveland, OH",
8478,568417751854931968,positive,US Airways,,HirasmusBidragi,,0,kudos to your phone support and charlotte gate staff,,2015-02-19 06:32:07 -0800,Scruffyville,
8479,570101670882840576,negative,United,,kbleggett,,0,you are offering u room for people fail,,2015-02-23 22:03:24 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
8480,569644766779936768,negative,US Airways,,dailydebs,,0,not cancelled flightling because you do not want to put u in a hotel for night is our guess,,2015-02-22 15:47:50 -0800,Indiana!,
8481,568511969335984128,negative,United,,Tamarabrams,,0,rude grouchy agent at dulles check in just got my hour trip off to a lousy start he need a nap or something,,2015-02-19 12:46:30 -0800,Arlington Virginia,Eastern Time (US & Canada)
8482,569517323180236800,negative,United,,laurahotaling,,0,delayed more and more these day mco gt iad finger crossed i make my connection home to albany unitedk,,2015-02-22 07:21:25 -0800,,
8483,568084948948684800,positive,Delta,,cristinaroe,,0,loving the free wifi and legroom seattlebound,,2015-02-18 08:29:40 -0800,Newport Beach,Pacific Time (US & Canada)
8484,570004391731847169,neutral,Virgin America,,2v,,0,wish you flew out of atlanta soon,,2015-02-23 15:36:51 -0800,Los Angeles / Atlanta,Eastern Time (US & Canada)
8485,570121276016234496,negative,American,,sherscott,,0,i will give a reward for whoever find and return to me on thurs when i fly back thru i these earring,,2015-02-23 23:21:19 -0800,Houston,Central Time (US & Canada)
8486,568495924135235585,neutral,Southwest,,pancho_joe,,0,ifthesneverstopped we would still be rocking out to this chart topping hit what the s are over,,2015-02-19 11:42:45 -0800,"McKinney, Texas",
8487,569720491830878208,positive,American,,papenfold,,0,thanks,"[35.2376587, -80.92256446]",2015-02-22 20:48:44 -0800,Guatemala.,Mountain Time (US & Canada)
8488,567816074898513920,negative,United,,1MisterHandsome,,0,a rd party service you use to sell your ticket ha ripped me off excellent service united is offering,,2015-02-17 14:41:16 -0800,,Atlantic Time (Canada)
8489,569681786860654592,negative,American,,kcgent,,0,will not answer the reservation line nice service we may be stuck,,2015-02-22 18:14:56 -0800,,Central Time (US & Canada)
8490,567779798782595072,neutral,Southwest,,bendayhoe,,0,hi there i just got my known traveler and would like to add it to a flight that i already purchased what is my best option,,2015-02-17 12:17:07 -0800,"Santa Ana, California",Pacific Time (US & Canada)
8491,569206152510226432,negative,Southwest,,stacymichael14,,0,the agent werenot helpful told me i would have to pay chng even though i tld them going bwi whch is part of trvl advsry,,2015-02-21 10:44:56 -0800,,
8492,569443675194966016,negative,US Airways,,drewdenker,,0,now on hold for minute,,2015-02-22 02:28:46 -0800,,
8493,569273769652576256,negative,Southwest,,ChristineFlores,,0,officially a customer support game of will hr on hold who is the loser here oh yeah that is me,,2015-02-21 15:13:37 -0800,,Central Time (US & Canada)
8494,569017052310056960,neutral,Southwest,,woawABQ,,0,if you would love to see more girl get inspired about becoming pilot rt our free albuquerque event http tco rfxlvkgdh,,2015-02-20 22:13:31 -0800,"Albuquerque, NM",
8495,569947001456070656,negative,US Airways,,_leekinney,,0,how can i speak to a human need find bag delayed website and are telling me different thing got hung up on x,,2015-02-23 11:48:48 -0800,"Philadelphia, PA",Quito
8496,569261737037455361,negative,United,,scottychadwick,,0,friend been sitting in houston since am flight cancelled flightedstill do not have any answer badcustomerservice voucherwhatajoke,,2015-02-21 14:25:49 -0800,,Eastern Time (US & Canada)
8497,569641880276893697,positive,American,,Dawn_Davis,,0,you are very welcome dawn we love taking you flying let u do it again again in week,,2015-02-22 15:36:22 -0800,★ Chicago'ish ★,Central Time (US & Canada)
8498,569674294411669504,negative,American,,galen_emery,,0,look like i have best i can hope for i guess it is on u air so i do not think i will get mile on alaska which suck,,2015-02-22 17:45:10 -0800,"Seattle, WA",Pacific Time (US & Canada)
8499,569996412286582784,negative,Virgin America,,murphicus,,0,hi i am so excited about your lga gtal deal but i have been trying book since last week amp the page never load thx,,2015-02-23 15:05:09 -0800,"new york, new york",Eastern Time (US & Canada)
8500,569253270356664322,negative,Delta,,Marc_keting,,0,you already cancelled flightled the one b u to dca,,2015-02-21 13:52:10 -0800,"Washington, DC",Eastern Time (US & Canada)
8501,568725453831315456,negative,United,,dstamberg,,0,what is going on with baggage claim in newarktiredandwanttogohome,,2015-02-20 02:54:49 -0800,,
8502,569253190551498752,negative,United,,MeganStorey415,,0,but your system gave my seat awaynow i am l economy not econ seat how did you give my plus seat away,,2015-02-21 13:51:51 -0800,,
8503,569243676594941953,negative,United,,LisaKothari,,0,no wonder the cabin is filthy badservice,"[37.61782989, -122.39172299]",2015-02-21 13:14:03 -0800,Seattle WA,Pacific Time (US & Canada)
8504,569122341797691392,negative,Delta,,JessBarbalato,,0,is the website down can not print boarding pas,,2015-02-21 05:11:54 -0800,,Eastern Time (US & Canada)
8505,568177910101745666,negative,United,,GeorgeMcflyOG,,0,i will be patient a your agent explains how you have me booked on a new flight for when that plane doe not arrive until,,2015-02-18 14:39:04 -0800,NJ ,Eastern Time (US & Canada)
8506,568849460450725890,negative,US Airways,,MelanieJane17,,0,gate agent in clt forced me to check bag in z amp proceeded to allow larger bag huge inconvenience to travel plan,,2015-02-20 11:07:34 -0800,,Eastern Time (US & Canada)
8507,570287886135918593,neutral,Delta,,DaniP0915,,0,flying w infant for the st time can i bring a canister of powder formula for a carry on and or use my plastic formula divider,,2015-02-24 10:23:22 -0800,"ÜT: 40.907502,-73.85468",Quito
8508,568797800743313408,neutral,United,,derwiki,,0,how did you save the on checked snowboard trying to check in this morning website want premgold,,2015-02-20 07:42:18 -0800,san francisco,
8509,569368621077692417,negative,United,,apopnj01,,0,not only hour delay double booked seat nit parked at wrong gate incompetence at it finest been waiting for over hr,,2015-02-21 21:30:32 -0800,USA,Eastern Time (US & Canada)
8510,570298371140939776,negative,American,,djjohnpayne,,0,if by near the gate you mean sitting on the plane for almost hour then yeah,"[0.0, 0.0]",2015-02-24 11:05:01 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
8511,569603523954016256,negative,US Airways,,KoilsByNature,,0,your customer service at clt is terrible my flight wa delayed from jfk for hour get to clt to horrid customer service,,2015-02-22 13:03:57 -0800,World Wide,Quito
8512,569657618576355328,negative,American,,macario2,,0,help u here we are stuck here for more than hour we need to go home flight saveus,"[40.64931132, -73.79263138]",2015-02-22 16:38:54 -0800,Pocos de Caldas,Brasilia
8513,568897013997289472,neutral,Delta,,VegasKingpin,,0,when will you release november flight for flight booking problem,,2015-02-20 14:16:32 -0800,,Eastern Time (US & Canada)
8514,569611341394264064,negative,US Airways,,PandooYaar,,0,we have now learned to never fly with you again you have lost customer from our group the hundred more from our company,,2015-02-22 13:35:01 -0800,Philly,Eastern Time (US & Canada)
8515,569583698640818176,negative,US Airways,,sebastian_mcfox,,0,the link doe not work,,2015-02-22 11:45:10 -0800,,
8516,567946616792952832,negative,United,,CombatBarbie318,,0,treat service member like crap never flying again with them unitedairlines,,2015-02-17 23:20:00 -0800,Wherever the Army sends me,Central Time (US & Canada)
8517,569277895224516608,negative,US Airways,,ElizabethFrayer,,0,but only for certain flight from clt nyc the notion that you can not rebook customer for hour is absurd,,2015-02-21 15:30:01 -0800,,
8518,569628323443318785,negative,American,,isainsbury,,0,the ticket is a poor gesture of goodwill for missed trip to a top status flyer i may not next time aa lhr ord,,2015-02-22 14:42:30 -0800,"Great Abington, Cambridge, GB",London
8519,567853054348754944,negative,Delta,,Analystdoc,,0,even responded quicker via twitter when they fail still on hold hoping no one book the flight fail,,2015-02-17 17:08:13 -0800,"Greenwich, CT",
8520,567753071833665536,negative,US Airways,,erickofiejones,,0,no i missed the funeral so i had to take a train back to newark,,2015-02-17 10:30:55 -0800,,Eastern Time (US & Canada)
8521,568105844174397440,neutral,Southwest,,Karima_Hersi,,0,lem me come to destinationdragons this university student could use a break from all these book,,2015-02-18 09:52:42 -0800,"Ottawa,Canada ",Central Time (US & Canada)
8522,568172398161354752,neutral,Delta,,4cast4you,,0,flyingitforward i would fly to port au prince haiti to help with the on going earthquake relief effort still lot to do there,,2015-02-18 14:17:10 -0800,Out and About - Homebase is MD,Eastern Time (US & Canada)
8523,569633257689518081,negative,Delta,,arthurhasher,,0,i will keep on tweeting until your ceo answer and personally apologizes to my wife and the passenger of flight just wrong,,2015-02-22 15:02:06 -0800,Long Island - Arizona ,
8524,570257563003920384,negative,United,,CassiusCCIDog,,0,had to explain to a very over eager flight attendant trying to ask about my vision that my wa not a guide dog,,2015-02-24 08:22:52 -0800,,
8525,568571242627903488,neutral,Southwest,,hvroberts,,0,good to know perhaps it wa execution then,,2015-02-19 16:42:02 -0800,"ÜT: 33.648576,-117.898653",Pacific Time (US & Canada)
8526,569966745982791680,negative,US Airways,,KateDeLeal,,0,cust svc just let it slip that previous cust svc lied to me about supervisor amp corporate ph to change a tix no thx,,2015-02-23 13:07:16 -0800,,
8527,569586235259404288,positive,Southwest,,EffremFGoodman,,0,good to be back see you all again in several week,"[34.7300769, -92.219814]",2015-02-22 11:55:15 -0800,#DFWLittleRockMempLAVegas#MS#,
8528,569672095753502720,negative,Southwest,,ckramer,,0,why can we no longer change trip with a companion online been doing it for year now get message can not be done online,,2015-02-22 17:36:26 -0800,"Orlando, Florida",Eastern Time (US & Canada)
8529,569666501504073728,negative,US Airways,,Mjacksonstl,,0,rant cont to top it all off rescheduled flight to tpa at is already delayed how can they be that bad,,2015-02-22 17:14:12 -0800,stl,
8530,568800974632050688,negative,United,,SLrnS,,0,is the worst http tco aitzlnd,,2015-02-20 07:54:54 -0800,"New York, NY",
8531,570014474993688576,negative,Southwest,,_missjoannalee,,0,hope your flyer get a credit of some sort for all the delay and cancelled flightlations shittydeal notimpressed,"[37.6170841, -122.3877223]",2015-02-23 16:16:55 -0800,Canada,Pacific Time (US & Canada)
8532,568203785996263424,positive,United,,mfcompany,,0,it is kind of funny no worry,,2015-02-18 16:21:53 -0800,Las Vegas,Eastern Time (US & Canada)
8533,569976124278640640,negative,US Airways,,jasemccarty,,0,i checked in standby for st class only to find i am not on the list this merger is a pain,,2015-02-23 13:44:32 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
8534,569625419097313282,positive,United,,BigJosh797,,0,on denver ap gate b destination santa fe agent ashley did an amazing job in the face of an angry traveler kudos,,2015-02-22 14:30:57 -0800,"Houston, Texas",Central Time (US & Canada)
8535,567863445422546944,positive,Southwest,,craigthall,,0,on my flight today from rsw to grr i wa able to snag a free sw agent to check for me it look like we are finally all set,,2015-02-17 17:49:30 -0800,,Eastern Time (US & Canada)
8536,569945085158264832,negative,US Airways,,thomashoward88,,0,u returned to gate to get mel sticker oh look we heard from pilot no clue what an mel sticker is anyone,,2015-02-23 11:41:12 -0800,,
8537,569888183409893377,neutral,Delta,,lizStonewriter,,0,i know there is no actual mile high club but surely there is something i can join,,2015-02-23 07:55:05 -0800,,
8538,569621412325023744,negative,US Airways,,OutsideHitter84,,0,i left an item on plane bos phl on friday i have called phl u airway amp left msg no return call what to do at this point,,2015-02-22 14:15:02 -0800,,
8539,569676227981791232,negative,American,,Active_Aly,,0,i just wish that a team member would pick up the phone at this point let alone be courteous or helpful,"[25.8058675, -80.1260541]",2015-02-22 17:52:51 -0800,"London, England",Eastern Time (US & Canada)
8540,568861022343307264,negative,Delta,,JSHKODNIK,,0,ha the worst customer service out of any airline company dontflythem,,2015-02-20 11:53:31 -0800,"Buffalo, New York, Florida",Quito
8541,569588082284101633,negative,United,,tunacan1901,,0,line full of worried customer and guy at desk say so sorry you will have to take care of your problem late flightr i do not have time,,2015-02-22 12:02:35 -0800,,
8542,568291966909181952,neutral,United,,drooln,,0,koa lax should have fresh food service right,,2015-02-18 22:12:17 -0800,"Keauhou, Hawaii USA",Hawaii
8543,568039648964026368,neutral,US Airways,,mpordes,,0,tell reservation to rebook me from to,,2015-02-18 05:29:40 -0800,,
8544,567741884140093440,negative,US Airways,,Champa24,,0,any tip on getting a hotel that your airline will not get for any of u even though we were told that we would make our flight,,2015-02-17 09:46:27 -0800,,
8545,568558478039625728,negative,United,,smorg73,,1,can you you think about hiring some baggage attendant at ewr been waiting for bag for hr united overcharged ampunderserved,,2015-02-19 15:51:19 -0800,,
8546,569363263588339712,negative,US Airways,,FalconjcJohn,,0,wronganswer talk is cheap customer service is the action of making thing right for the customer fail again,,2015-02-21 21:09:14 -0800,,
8547,569262517333196800,negative,Southwest,,scunning16,,0,yes hung up and called a different number,,2015-02-21 14:28:55 -0800,Ohio,
8548,570078556711026688,positive,American,,Ben_Epperson,,0,glad to hear that there were no serious injury in the minor crash this evening,,2015-02-23 20:31:34 -0800,Texas,Central Time (US & Canada)
8549,569663928701038592,negative,American,,joeyquart,,0,we need a miracle please help flight get out of here by fingerscrossed pleasegod missmykids,,2015-02-22 17:03:59 -0800,Buda Texas,Central Time (US & Canada)
8550,570079237350100993,negative,United,,throthra,,0,again i ask who can i call to get this fixed tweeting me b question to stall only make thing worse phone number please,,2015-02-23 20:34:16 -0800,,
8551,570270777121103872,negative,American,,andrearamy,,0,another day another grievance with this airline no customer service,,2015-02-24 09:15:23 -0800,LBK,
8552,570251394965479424,negative,American,,oobunillaoo,,0,why is raleigh not on the updated southern state advisory,,2015-02-24 07:58:21 -0800,usa::fr::uk,London
8553,569028851860254720,negative,Virgin America,,alanzeino,,0,current bug on website show select departure city when selecting destination city http tco sllyibevq,,2015-02-20 23:00:24 -0800,San Francisco,Pacific Time (US & Canada)
8554,567863933018640384,neutral,Southwest,,geekstiel,,0,ha the winner for destinationdragons been announced yet if not when will they be,,2015-02-17 17:51:26 -0800,,Atlantic Time (Canada)
8555,569611721054162945,negative,American,,TheLoveBite,,0,americanairlines hr wait for bag if this is the a taste of the world largest airline heaven help aviation,,2015-02-22 13:36:31 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
8556,570126389279662080,negative,American,,tennesseejc,,0,i responded your info different than your customer service line,,2015-02-23 23:41:38 -0800,"las vegas/nashville, TN",Central Time (US & Canada)
8557,569832733226110976,negative,American,,mas90guru,,0,how about a reservation phone system that actually work you know the number is unreachable callback are dead air,,2015-02-23 04:14:45 -0800,"Glastonbury, CT",Eastern Time (US & Canada)
8558,569593810390425600,negative,American,,guernicaguy,,0,hey aa can you help with an itinerary for a plat custy stuck in pvr and phone are not working,,2015-02-22 12:25:21 -0800,,
8559,568202482746335232,neutral,Delta,,JunkyardFiegs,,0,it is absolute madness in the west but tell me who you like between and,,2015-02-18 16:16:43 -0800,,Central Time (US & Canada)
8560,569647413285265408,positive,United,,JennyLeeinDC,,0,denver baggage handler you totally impressed u today our lung barely made the run to connect but our bag had no problem den,,2015-02-22 15:58:21 -0800,DC,Eastern Time (US & Canada)
8561,568106916897034241,negative,US Airways,,scm1133,,0,not patient originally and now,,2015-02-18 09:56:58 -0800,,London
8562,570009034385805312,neutral,United,,family6travels,,0,thank you we are signed up for notification we shall watch and wait,,2015-02-23 15:55:18 -0800,,
8563,569345076406693888,negative,US Airways,,sherylfish,,0,not happy w app late flightly last time i flew would not let me check in this time i checked in went on late flightr say i never checked in,,2015-02-21 19:56:58 -0800,,Eastern Time (US & Canada)
8564,569364648576872448,positive,Delta,,ClassyMalick,,0,thank you thank you i finally set up the jetblue app yay,,2015-02-21 21:14:45 -0800,NY,
8565,569854995958509568,negative,American,,Robin_Downing,,0,why did i have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane,,2015-02-23 05:43:13 -0800,,Eastern Time (US & Canada)
8566,569628053648904195,neutral,Delta,,rambinasaurus,,0,i have a disabled seat in row do i get to board earlier,,2015-02-22 14:41:25 -0800,,Atlantic Time (Canada)
8567,569894690566369280,negative,American,,danjambrands,,0,please improve business extra flight reservation process can not book online what century are we in min on hold,,2015-02-23 08:20:57 -0800,,Atlantic Time (Canada)
8568,569924243946737664,negative,Southwest,,CravenMorhead,,0,it is not disappointment it is a blatant disregard for your business select customer it is becoming a problem that is pushing,,2015-02-23 10:18:23 -0800,,Mountain Time (US & Canada)
8569,569723205142880256,positive,American,,whyemes,,0,thanx for replying dm sent,,2015-02-22 20:59:31 -0800,,
8570,569261053927919616,negative,Southwest,,LWills305,,0,worst customer service ever you cancelled flightled my connecting flight to ny hour ago amp did not tell me now i am stuck in tampa,,2015-02-21 14:23:06 -0800,,
8571,569538002025779200,neutral,Delta,,jackburke,,0,to austin,,2015-02-22 08:43:35 -0800,austin,Eastern Time (US & Canada)
8572,568041723642961920,positive,Southwest,,Gabriel_Wren,,0,thanks for getting me back to nashville big thanks to the pilot on the out of baltimore flying in snow landing on ice,,2015-02-18 05:37:55 -0800,"Nashville, TN",Central Time (US & Canada)
8573,569669547210309632,negative,US Airways,,weezerandburnie,,0,ur specialist said they would talk to the stewardess about not serving drunk drink really how doe that help,,2015-02-22 17:26:18 -0800,Belle MO,
